x Vial present ( - put aside),Combined with other samples, Foil ID , Site , Date Collected , Species , Individ , Height/ Length/ Carapace width , Width/ Dactyl length , Aperture diameter , Wet weight w/ Shell , Shell weight , Tissue w/ operc weight/ Plates w/ mantle , Operculum/ Mantle weight , Wet sample weight , Oven Start Date & Time  , Time spent in Freezer (days) , Oven End Date & Time , Time spent in Oven (days) , Notes 
x,,201,Tauranga Head,7/2/2004,Diloma bicanaliculata,2,11.3,13.3,11.1,0.937,0.683,*,*,0.046,7/21/2004 22:21,19.9,7/27/2004 13:40,5.6,
x,,198,Tauranga Head,7/2/2004,Diloma bicanaliculata,3,10.1,12.1,9.2,0.590,0.407,*,*,0.047,7/21/2004 22:24,19.9,7/27/2004 13:40,5.6,
x,,196,Tauranga Head,7/2/2004,Diloma bicanaliculata,4,10.2,12.6,9.5,0.640,0.461,*,*,0.039,7/21/2004 22:29,19.9,7/27/2004 14:40,5.7,
x,,195,Tauranga Head,7/2/2004,Diloma bicanaliculata,5,10.4,11.9,8.9,0.621,0.451,*,*,0.033,7/21/2004 22:34,19.9,7/27/2004 13:40,5.6,
x,,1563,Tauranga Head,7/24/2005,Diloma nigerrima,1,11.3,13.1,10.6,0.875,0.615,*,*,0.065,8/9/2005 17:50,,8/16/2005 13:00,,
-,,75,Tauranga Head,7/2/2004,Epopella plicata,1,11.5,11.6,6.6,0.750,0.555,*,*,0.073,7/20/2004 10:45,18.4,7/27/2004 14:06,7.1,"all tissue used, no gonads present"
-,,72,Tauranga Head,7/2/2004,Epopella plicata,2,10.3,14.2,7.7,1.182,0.863,*,*,0.211,7/20/2004 10:56,18.5,7/27/2004 14:06,7.1,"all tissue used, gonads present"
-,,66,Tauranga Head,7/2/2004,Epopella plicata,3,10.4,13.8,7.2,1.173,0.844,*,*,0.205,7/20/2004 11:06,18.5,7/27/2004 14:06,7.1,"all tissue used, gonads present"
-,,74,Tauranga Head,7/2/2004,Epopella plicata,4,11.7,16.9,8.7,1.831,1.273,*,*,0.373,7/20/2004 11:16,18.5,7/27/2004 14:06,7.1,"all tissue used, gonads present"
-,,70,Tauranga Head,7/2/2004,Epopella plicata,5,12.0,14.6,10.0,1.192,0.927,*,*,0.140,7/20/2004 11:25,18.5,7/27/2004 13:55,7.1,"all tissue used, gonads present"
x,,1472,Tauranga Head,7/24/2005,Epopella plicata,6,15.0,11.7,9.9,1.562,1.016,*,*,*,8/9/2005 17:08,,8/16/2005 13:00,,all of tissue in sample
x,,1600,Tauranga Head,7/24/2005,Epopella plicata,7,11.6,11.0,6.7,0.693,0.508,*,*,*,8/9/2005 17:08,,8/16/2005 13:00,,all of tissue in sample
x,,1473,Tauranga Head,7/24/2005,Epopella plicata,8,16.9,13.4,9.9,1.751,1.380,*,*,*,8/9/2005 17:08,,8/16/2005 13:00,,all of tissue in sample
x,,1480,Tauranga Head,7/24/2005,Epopella plicata,9,17.5,9.8,10.3,1.073,0.777,*,*,*,8/9/2005 17:08,,8/16/2005 13:00,,all of tissue in sample
x,,1552,Tauranga Head,7/24/2005,Epopella plicata,10,16.0,11.4,9.3,1.091,0.797,*,*,*,8/9/2005 17:08,,8/16/2005 13:00,,all of tissue in sample
x,,100,Tauranga Head,7/2/2004,Haustrum haustorium,1,41.8,28.3,29.1,10.290,6.770,3.443,0.069,1.432,7/19/2004 14:20,17.6,7/27/2004 15:06,8.0,chipped aperature
x,,99,Tauranga Head,7/2/2004,Haustrum haustorium,2,43.5,30.8,36.4,14.575,10.006,4.486,0.098,1.292,7/19/2004 14:32,17.6,7/27/2004 15:01,8.0,
x,,98,Tauranga Head,7/2/2004,Haustrum haustorium,3,41.6,28.4,34.0,10.420,7.081,*,0.067,1.214,7/19/2004 16:26,17.7,7/27/2004 14:18,7.9,1/3 gonads
x,,95,Tauranga Head,7/2/2004,Haustrum haustorium,4,43.0,28.2,34.5,10.014,6.880,*,0.068,1.346,7/19/2004 15:41,17.7,7/27/2004 14:18,7.9,no gonads
x,,85,Tauranga Head,7/2/2004,Haustrum haustorium,5,45.7,32.5,38.9,14.357,9.386,*,0.100,1.692,7/19/2004 16:34,17.7,7/27/2004 14:06,7.9,1/2 gonads yellow
x,,77,Tauranga Head,7/2/2004,Haustrum haustorium,6,41.1,27.6,33.0,10.238,7.441,*,0.062,1.114,7/19/2004 16:09,17.7,7/27/2004 14:00,7.9,no gonads
x,,82,Tauranga Head,7/2/2004,Haustrum haustorium,7,43.6,30.9,36.4,13.029,8.759,*,0.107,1.721,7/19/2004 15:57,17.7,7/27/2004 14:12,7.9,1/3 gonads
x,,79,Tauranga Head,7/2/2004,Haustrum haustorium,8,43.8,28.0,34.6,9.752,6.451,*,0.069,1.207,7/19/2004 16:15,17.7,7/27/2004 14:18,7.9,no gonads
x,,76,Tauranga Head,7/2/2004,Haustrum haustorium,9,40.6,27.4,32.0,9.994,6.586,*,0.071,1.097,7/19/2004 16:49,17.7,7/27/2004 14:12,7.9,1/2 gonads yellow
x,,92,Tauranga Head,7/2/2004,Haustrum haustorium,10,41.4,28.0,33.2,10.305,7.297,*,0.090,0.851,7/19/2004 16:45,17.7,7/27/2004 14:18,7.9,1/2 gonads yellow
x,,91,Tauranga Head,7/2/2004,Haustrum haustorium,11,26.4,16.8,20.3,2.513,1.897,*,0.012,0.202,7/19/2004 17:08,17.7,7/27/2004 14:18,7.9,"collected while feeding on Lepsiella, no gonad"
x,,73,Tauranga Head,7/2/2004,Haustrum haustorium,12,25.7,17.0,20.2,2.695,1.892,*,0.013,0.238,7/19/2004 17:18,17.7,7/27/2004 14:12,7.9,"chipped edge, no gonad"
x,,71,Tauranga Head,7/2/2004,Haustrum haustorium,13,28.9,20.6,23.5,4.405,3.166,*,0.024,0.378,7/19/2004 17:25,17.7,7/27/2004 15:06,7.9,no gonads
x,,86,Tauranga Head,7/2/2004,Haustrum haustorium,14,26.6,19.1,21.7,3.209,2.317,*,0.016,0.289,7/19/2004 17:32,17.7,7/27/2004 14:12,7.9,no gonads
x,,83,Tauranga Head,7/2/2004,Haustrum haustorium,15,27.3,18.7,21.4,3.227,2.362,*,0.017,0.285,7/19/2004 17:39,17.7,7/27/2004 14:12,7.9,no gonads
x,,69,Tauranga Head,7/2/2004,Haustrum haustorium,16,14.3,8.8,9.9,0.439,0.330,*,0.001,0.038,7/20/2004 11:39,18.5,7/27/2004 15:06,7.1,no gonads
x,,56,Tauranga Head,7/2/2004,Haustrum haustorium,17,14.7,9.9,11.0,0.562,0.447,*,0.001,0.037,7/20/2004 11:45,18.5,7/27/2004 14:47,7.1,no gonads
x,,53,Tauranga Head,7/2/2004,Haustrum haustorium,18,14.5,9.1,10.1,0.504,0.412,*,0.001,0.029,7/20/2004 11:50,18.5,7/27/2004 14:47,7.1,no gonads
x,,52,Tauranga Head,7/2/2004,Haustrum haustorium,19,13.3,8.2,9.7,0.396,0.315,*,0.001,0.026,7/20/2004 11:53,18.5,7/27/2004 13:55,7.1,no gonads
x,,49,Tauranga Head,7/2/2004,Haustrum haustorium,20,15.0,10.2,11.6,0.669,0.539,*,0.001,0.037,7/20/2004 11:56,18.5,7/27/2004 15:06,7.1,no gonads
x,,48,Tauranga Head,7/2/2004,Haustrum haustorium,21,27.7,17.4,21.0,3.219,2.636,*,0.010,0.216,7/20/2004 16:32,18.7,7/27/2004 15:06,6.9,no gonads
x,,5,Tauranga Head,7/2/2004,Haustrum scobina,1,12.8,9.7,10.6,0.563,0.300,*,0.001,0.080,7/20/2004 19:20,18.8,7/27/2004 15:01,6.8,gonad present
x,,6,Tauranga Head,7/2/2004,Haustrum scobina,2,12.7,9.0,9.5,0.479,0.311,0.153,0.001,0.057,7/20/2004 19:28,18.8,7/27/2004 14:00,6.8,1/3 gonad
x,,7,Tauranga Head,7/2/2004,Haustrum scobina,3,13.4,10.5,10.1,0.675,0.425,0.239,0.002,0.075,7/20/2004 19:32,18.8,7/27/2004 15:01,6.8,2/3 gonad orange
x,,8,Tauranga Head,7/2/2004,Haustrum scobina,4,14.5,10.4,10.7,0.828,0.623,0.201,0.001,0.053,7/20/2004 19:35,18.8,7/27/2004 14:12,6.8,1/2 gonad yellow
x,,19,Tauranga Head,7/2/2004,Haustrum scobina,5,14.8,11.3,11.7,0.769,0.448,0.318,0.003,0.090,7/20/2004 19:40,18.8,7/27/2004 14:53,6.8,1/2 gonad yellow
x,,18,Tauranga Head,7/2/2004,Haustrum scobina,6,13.1,8.8,9.8,0.463,0.268,0.187,0.001,0.048,7/20/2004 19:49,18.8,7/27/2004 13:40,6.7,no gonad
x,,11,Tauranga Head,7/2/2004,Haustrum scobina,7,14.8,11.1,11.6,0.778,0.455,0.315,0.003,0.087,7/20/2004 19:54,18.8,7/27/2004 14:12,6.8,1/2 gonad yellow
x,,12,Tauranga Head,7/2/2004,Haustrum scobina,8,14.1,10.2,10.2,0.674,0.431,*,0.002,0.067,7/20/2004 19:56,18.8,7/27/2004 14:12,6.8,no gonad
x,,36,Tauranga Head,7/2/2004,Haustrum scobina,9,14.7,10.7,11.5,0.810,0.471,0.322,0.003,0.077,7/20/2004 20:00,18.8,7/27/2004 14:00,6.8,2/3 gonad yellow
x,,35,Tauranga Head,7/2/2004,Haustrum scobina,10,13.5,9.6,10.3,0.549,0.404,0.135,0.001,0.037,7/20/2004 20:04,18.8,7/27/2004 15:01,6.8,*
x,,78,Tauranga Head,7/2/2004,Leptograpsus variegatus,1,43,14,*,*,*,*,*,0.387,7/19/2004 9:46,17.4,7/27/2004 15:14,8.2,
x,,68,Tauranga Head,7/2/2004,Leptograpsus variegatus,2,46,14,*,*,*,*,*,0.402,7/19/2004 9:55,17.4,7/27/2004 15:06,8.2,
x,,62,Tauranga Head,7/2/2004,Leptograpsus variegatus,3,44,16,*,*,*,*,*,0.464,7/19/2004 10:02,17.4,7/27/2004 15:14,8.2,
x,,65,Tauranga Head,7/2/2004,Diloma aethiops,1,23.8,23.7,22.0,5.611,3.460,*,0.010,0.235,7/20/2004 14:01,18.6,7/27/2004 15:06,7.0,
x,,45,Tauranga Head,7/2/2004,Diloma aethiops,2,22.0,21.3,21.0,4.924,2.913,1.733,0.005,0.302,7/20/2004 14:10,18.6,7/27/2004 14:40,7.0,
x,,40,Tauranga Head,7/2/2004,Diloma aethiops,3,21.9,20.8,19.3,4.545,2.866,1.522,0.010,0.309,7/20/2004 14:24,18.6,7/27/2004 14:40,7.0,
x,,61,Tauranga Head,7/2/2004,Diloma aethiops,4,23.2,22.1,20.8,5.129,3.248,1.513,0.010,0.352,7/20/2004 14:35,18.6,7/27/2004 14:40,7.0,
x,,20,Tauranga Head,7/2/2004,Diloma aethiops,5,21.4,22.5,21.2,4.592,2.960,1.395,0.009,0.316,7/20/2004 15:09,18.6,7/27/2004 14:00,7.0,
x,,1454,Tauranga Head,7/24/2005,Mytilus galloprovincialis,1,21.4,13.0,*,1.018,0.640,*,*,*,8/9/2005 11:45,,8/16/2005 13:00,,"All of tissue taken, not just muscle"
x,,1420,Tauranga Head,7/24/2005,Mytilus galloprovincialis,2,23.4,13.3,*,0.945,0.565,*,*,*,8/9/2005 11:45,,8/16/2005 13:00,,"All of tissue taken, not just muscle"
x,,1412,Tauranga Head,7/24/2005,Mytilus galloprovincialis,3,19.2,11.3,*,0.570,0.343,*,*,*,8/9/2005 11:45,,8/16/2005 13:00,,"All of tissue taken, not just muscle"
x,,1403,Tauranga Head,7/24/2005,Mytilus galloprovincialis,4,21.9,11.7,*,1.009,0.692,*,*,*,8/9/2005 11:45,,8/16/2005 13:00,,"All of tissue taken, not just muscle"
x,,1448,Tauranga Head,7/24/2005,Mytilus galloprovincialis,5,23.5,12.0,*,1.425,0.943,*,*,*,8/9/2005 11:45,,8/16/2005 13:00,,"All of tissue taken, not just muscle"
-,,1438,Tauranga Head,7/24/2005,Mytilus galloprovincialis,6,27.4,14.6,*,2.049,1.410,*,*,*,8/9/2005 12:05,,8/16/2005 13:00,,"All of tissue taken, not just muscle"
-,,1410,Tauranga Head,7/24/2005,Mytilus galloprovincialis,7,27.7,13.9,*,1.592,1.074,*,*,*,8/9/2005 12:05,,8/16/2005 13:00,,"All of tissue taken, not just muscle"
-,,1411,Tauranga Head,7/24/2005,Mytilus galloprovincialis,8,23.4,13.9,*,1.087,0.661,*,*,*,8/9/2005 12:05,,8/16/2005 13:00,,"All of tissue taken, not just muscle"
-,,1421,Tauranga Head,7/24/2005,Mytilus galloprovincialis,9,21.5,12.7,*,0.880,0.543,*,*,*,8/9/2005 12:05,,8/16/2005 13:00,,"All of tissue taken, not just muscle"
-,,1435,Tauranga Head,7/24/2005,Mytilus galloprovincialis,10,21.1,12.6,*,0.912,0.595,*,*,*,8/9/2005 12:05,,8/16/2005 13:00,,"actually Perna??? But no green; All of tissue taken, not just muscle"
-,,96,Tauranga Head,7/2/2004,Mytilus galloprovincialis,11,20.1,10.9,*,0.766,0.541,*,*,0.034,7/19/2004 14:39,17.6,7/27/2004 15:11,8.0,muscle only
-,,93,Tauranga Head,7/2/2004,Mytilus galloprovincialis,12,18.1,10.9,*,*,0.477,*,*,0.010,7/19/2004 14:45,17.6,7/27/2004 15:01,8.0,muscle only
-,,90,Tauranga Head,7/2/2004,Mytilus galloprovincialis,13,18.0,10.1,*,0.532,0.367,*,*,0.036,7/19/2004 15:02,17.6,7/27/2004 15:01,8.0,muscle only
x,,1594,Tauranga Head,7/24/2005,Notoacmea pileopsis,1,16.6,13.1,5.1,0.255,0.343,0.131,*,0.069,8/9/2005 17:50,,8/16/2005 13:00,,
x,,1583,Tauranga Head,7/24/2005,Notoacmea pileopsis,2,12.5,10.1,3.6,0.624,0.116,0.297,*,0.119,8/9/2005 17:50,,8/16/2005 13:00,,
x,,1574,Tauranga Head,7/24/2005,Notoacmea pileopsis,3,15.3,12.2,6.1,0.950,0.314,0.409,*,0.179,8/9/2005 17:50,,8/16/2005 13:00,,
x,,1567,Tauranga Head,7/24/2005,Notoacmea pileopsis,4,16.3,13.0,7.0,0.547,0.517,0.286,*,0.130,8/9/2005 17:50,,8/16/2005 13:00,,
x,,1533,Tauranga Head,7/24/2005,Notoacmea pileopsis,5,15.3,12.4,5.7,0.283,0.246,*,*,0.118,8/9/2005 17:50,,8/16/2005 13:00,,
-,,84,Tauranga Head,7/2/2004,Notoacmea pileopsis,6,17.0,13.5,*,0.779,0.366,*,*,0.152,7/19/2004 9:37,17.4,7/27/2004 15:14,8.2,
-,,54,Tauranga Head,7/2/2004,Notoacmea sp2,1,6.3,4.7,*,0.041,0.017,*,*,0.009,7/19/2004 10:10,17.4,7/27/2004 15:14,8.2,
x,,67,Tauranga Head,7/2/2004,Paratrophon patens,1,16.6,11.2,12.6,0.932,0.679,*,*,0.067,7/20/2004 13:24,18.6,7/27/2004 15:06,7.1,
x,,64,Tauranga Head,7/2/2004,Paratrophon patens,2,18.2,12.6,13.2,1.544,1.328,*,*,0.055,7/20/2004 13:28,18.6,7/27/2004 13:55,7.0,
x,,63,Tauranga Head,7/2/2004,Paratrophon patens,3,16.6,11.5,11.9,0.988,0.771,*,*,0.055,7/20/2004 13:31,18.6,7/27/2004 14:06,7.0,
x,,59,Tauranga Head,7/2/2004,Paratrophon patens,4,20.8,13.5,14.4,1.714,1.350,*,*,0.096,7/20/2004 13:36,18.6,7/27/2004 14:00,7.0,
x,,55,Tauranga Head,7/2/2004,Paratrophon patens,5,19.2,12.5,13.7,1.484,1.183,*,*,0.076,7/20/2004 13:40,18.6,7/27/2004 13:55,7.0,
x,,113,Tauranga Head,7/2/2004,Patelloida corticata,1,8.5,5.8,*,0.086,0.043,*,*,0.012,7/18/2004 15:35,16.6,7/27/2004 14:25,9.0,
x,,116,Tauranga Head,7/2/2004,Patelloida corticata,2,11.4,8.4,*,0.190,0.093,*,*,0.029,7/18/2004 15:40,16.7,7/27/2004 14:25,8.9,
x,,112,Tauranga Head,7/2/2004,Patelloida corticata,3,12.3,9.4,*,0.225,0.146,*,*,0.034,7/18/2004 15:50,16.7,7/27/2004 14:18,8.9,
x,,120,Tauranga Head,7/2/2004,Patelloida corticata,4,11.6,7.9,*,0.189,0.100,*,*,0.026,7/18/2004 16:00,16.7,7/27/2004 14:25,8.9
x,,122,Tauranga Head,7/2/2004,Patelloida corticata,5,10.5,7.8,*,0.154,0.075,*,*,0.025,7/18/2004 16:05,16.7,7/27/2004 14:18,8.9
-,,119,Tauranga Head,7/2/2004,Patelloida corticata,6,11.5,9.1,*,0.162,0.101,*,*,0.020,7/18/2004 16:11,16.7,7/27/2004 14:18,8.9
-,,111,Tauranga Head,7/2/2004,Patelloida corticata,7,11.1,8.3,*,0.233,0.140,*,*,0.027,7/18/2004 16:17,16.7,7/27/2004 14:18,8.9
-,,110,Tauranga Head,7/2/2004,Patelloida corticata,8,10.2,8.5,*,0.133,0.079,*,*,0.013,7/18/2004 16:23,16.7,7/27/2004 14:25,8.9
-,,107,Tauranga Head,7/2/2004,Patelloida corticata,9,10.3,7.5,*,0.150,0.083,*,*,0.026,7/18/2004 16:29,16.7,7/27/2004 14:25,8.9
-,,105,Tauranga Head,7/2/2004,Patelloida corticata,10,8.8,6.4,*,0.086,0.043,*,*,0.013,7/18/2004 16:35,16.7,7/27/2004 14:18,8.9
x,Riss3,1568,Tauranga Head,7/24/2005,Risellopsis varia,1,2.1,4.6,2.9,0.029,*,*,*,0.002,8/9/2005 17:57,,8/16/2005 13:00,
x,Riss3,1566,Tauranga Head,7/24/2005,Risellopsis varia,2,1.8,3.9,2.3,0.019,*,*,*,0.002,8/9/2005 17:57,,8/16/2005 13:00,
x,Riss3,1562,Tauranga Head,7/24/2005,Risellopsis varia,3,2.6,3.9,2.6,0.015,*,*,*,0.003,8/9/2005 17:57,,8/16/2005 13:00,
x,Riss5,1479,Tauranga Head,7/24/2005,Risellopsis varia,4,3.1,4.1,2.5,0.023,*,*,*,*,8/9/2005 17:57,,8/16/2005 13:00,
x,Riss3,1561,Tauranga Head,7/24/2005,Risellopsis varia,5,2.7,3.0,2.7,0.018,*,*,*,*,8/9/2005 17:57,,8/16/2005 13:00,
x,Riss3,1550,Tauranga Head,7/24/2005,Risellopsis varia,6,3.0,4.0,2.3,0.019,*,*,*,*,8/9/2005 17:57,,8/16/2005 13:00,
x,Riss3,1551,Tauranga Head,7/24/2005,Risellopsis varia,7,3.5,4.0,2.6,0.021,*,*,*,*,8/9/2005 17:57,,8/16/2005 13:00,
x,Riss5,1477,Tauranga Head,7/24/2005,Risellopsis varia,8,2.9,3.8,2.6,0.016,*,*,*,*,8/9/2005 17:57,,8/16/2005 13:00,
x,Riss5,1476,Tauranga Head,7/24/2005,Risellopsis varia,9,2.5,3.5,2.4,0.014,*,*,*,*,8/9/2005 17:57,,8/16/2005 13:00,
x,Riss5,1471,Tauranga Head,7/24/2005,Risellopsis varia,10,3.0,4.0,2.6,0.016,*,*,*,*,8/9/2005 17:57,,8/16/2005 13:00,
x,Riss4,1577,Tauranga Head,7/24/2005,Risellopsis varia,11,2.9,4.1,2.6,0.020,*,*,*,*,8/9/2005 17:57,,8/16/2005 13:00,
x,Riss4,1575,Tauranga Head,7/24/2005,Risellopsis varia,12,2.9,4.2,3.9,0.020,*,*,*,*,8/9/2005 17:57,,8/16/2005 13:00,
x,Riss4,1589,Tauranga Head,7/24/2005,Risellopsis varia,13,2.4,3.2,2.0,0.010,*,*,*,*,8/9/2005 17:57,,8/16/2005 13:00,
x,Riss4,1572,Tauranga Head,7/24/2005,Risellopsis varia,14,3.2,4.3,2.9,0.029,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,Riss4,1569,Tauranga Head,7/24/2005,Risellopsis varia,15,3.1,4.2,3.0,0.026,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,Riss4,1580,Tauranga Head,7/24/2005,Risellopsis varia,16,3.0,4.2,*,0.019,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,Riss2,1506,Tauranga Head,7/24/2005,Risellopsis varia,17,3.1,3.4,*,0.013,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,Riss2,1520,Tauranga Head,7/24/2005,Risellopsis varia,18,2.9,4.0,*,0.019,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,Riss5,1606,Tauranga Head,7/24/2005,Risellopsis varia,19,2.9,3.9,*,0.021,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,Riss1,1492,Tauranga Head,7/24/2005,Risellopsis varia,20,2.7,3.9,*,0.015,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,Riss2,1493,Tauranga Head,7/24/2005,Risellopsis varia,21,3.9,4.6,*,*,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,Riss1,1491,Tauranga Head,7/24/2005,Risellopsis varia,22,3.1,4.4,*,0.022,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,Riss1,1490,Tauranga Head,7/24/2005,Risellopsis varia,23,3.3,4.6,*,0.024,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,Riss2,1496,Tauranga Head,7/24/2005,Risellopsis varia,24,3.2,4.3,*,*,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,Riss2,1495,Tauranga Head,7/24/2005,Risellopsis varia,25,2.9,4.6,*,*,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,Riss1,1489,Tauranga Head,7/24/2005,Risellopsis varia,26,2.8,3.9,*,*,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,Riss2,1494,Tauranga Head,7/24/2005,Risellopsis varia,27,3.7,4.9,*,0.031,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,Riss1,1488,Tauranga Head,7/24/2005,Risellopsis varia,28,3.4,4.4,*,*.,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,Riss1,1484,Tauranga Head,7/24/2005,Risellopsis varia,29,2.7,4.0,*,*,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,Riss5,1482,Tauranga Head,7/24/2005,Risellopsis varia,30,3.0,3.7,*,*,*,*,*,*,8/9/2005 19:36,,8/16/2005 13:00,
x,,44,Tauranga Head,7/2/2004,Siphonaria australis,1,12.1,9.2,*,0.221,0.082,*,*,0.045,7/19/2004 10:18,17.4,7/27/2004 15:14,8.2
x,,43,Tauranga Head,7/2/2004,Siphonaria australis,2,11.3,7.8,*,0.268,0.080,*,*,0.072,7/19/2004 10:23,17.4,7/27/2004 15:14,8.2
x,,42,Tauranga Head,7/2/2004,Siphonaria australis,3,10.2,6.8,*,0.184,0.084,*,*,0.028,7/19/2004 10:29,17.4,7/27/2004 15:11,8.2
x,,108,Tauranga Head,7/2/2004,Siphonaria australis,4,8.8,6.7,*,0.110,0.034,*,*,0.023,7/19/2004 10:34,17.4,7/27/2004 15:11,8.2
x,,106,Tauranga Head,7/2/2004,Siphonaria australis,5,10.5,7.2,*,0.173,0.058,*,*,0.042,7/19/2004 10:40,17.4,7/27/2004 15:11,8.2
-,,117,Tauranga Head,7/2/2004,Siphonaria australis,6,9.4,7.4,*,0.120,0.042,*,*,0.021,7/19/2004 10:48,17.4,7/27/2004 15:14,8.2
-,,94,Tauranga Head,7/2/2004,Siphonaria australis,7,10.6,9.2,*,0.263,0.086,*,*,0.069,7/19/2004 10:53,17.5,7/27/2004 15:11,8.2
-,,89,Tauranga Head,7/2/2004,Siphonaria australis,8,10.3,7.5,*,0.180,0.075,*,*,0.045,7/19/2004 10:58,17.5,7/27/2004 15:11,8.2
-,,34,Tauranga Head,7/2/2004,Siphonaria australis,9,8.6,5.9,*,0.104,0.037,*,*,0.025,7/19/2004 11:02,17.5,7/27/2004 15:11,8.2
-,,88,Tauranga Head,7/2/2004,Siphonaria australis,10,8.0,5.6,*,0.090,0.039,*,*,0.022,7/19/2004 11:06,17.5,7/27/2004 15:14,8.2
-,,58,Tauranga Head,7/2/2004,Turbo smaragdus,1,28.5,29.9,21.5,10.350,5.912,4.227,0.916,0.857,7/20/2004 15:40,18.7,7/27/2004 14:00,6.9
-,,60,Tauranga Head,7/2/2004,Turbo smaragdus,2,28.3,28.3,21.4,10.023,5.464,4.209,0.854,0.623,7/20/2004 15:50,18.7,7/27/2004 14:12,6.9,
-,,51,Tauranga Head,7/2/2004,Turbo smaragdus,3,26.6,28.8,20.4,9.032,5.019,3.450,0.694,0.697,7/20/2004 16:00,18.7,7/27/2004 15:06,7.0,
-,,17,Tauranga Head,7/2/2004,Turbo smaragdus,4,27.0,28.0,20.0,11.351,7.123,4.228,0.978,0.946,7/20/2004 16:48,18.7,7/27/2004 15:06,6.9,
-,,46,Tauranga Head,7/2/2004,Turbo smaragdus,5,26.6,28.0,19.5,9.035,5.613,3.033,0.664,0.641,7/20/2004 17:08,18.7,7/27/2004 15:06,6.9,sizes estimated
x,,16,Tauranga Head,7/2/2004,Turbo smaragdus,6,10.4,12.4,7.7,0.769,0.513,0.210,0.049,0.042,7/20/2004 17:30,18.7,7/27/2004 14:06,6.9,
x,,41,Tauranga Head,7/2/2004,Turbo smaragdus,7,11.2,13.0,8.5,0.882,0.596,0.238,0.061,0.057,7/20/2004 17:37,18.7,7/27/2004 14:06,6.9,
x,,15,Tauranga Head,7/2/2004,Turbo smaragdus,8,10.7,12.2,8.0,0.786,0.510,0.232,0.052,0.059,7/20/2004 17:45,18.7,7/27/2004 15:06,6.9,
x,,14,Tauranga Head,7/2/2004,Turbo smaragdus,9,10.8,13.1,8.7,0.936,0.617,0.266,0.062,0.059,7/20/2004 17:51,18.7,7/27/2004 14:40,6.9,
x,,13,Tauranga Head,7/2/2004,Turbo smaragdus,10,11.1,13.1,8.8,0.913,0.589,0.269,0.061,0.056,7/20/2004 17:58,18.7,7/27/2004 15:06,6.9,
x,,2349,JacksonHead,6/15/2007,Haustrum haustorium,1,27.0,17.2,19.9,2.504,1.947,0.548,0.011,0.169,7/1/2007 11:47,,7/7/2007 11:00,,
x,,2342,JacksonHead,6/15/2007,Haustrum haustorium,2,27.5,18.3,20.2,3.002,2.397,0.605,0.012,0.193,7/1/2007 11:57,,7/7/2007 11:00,,
x,,2344,JacksonHead,6/15/2007,Haustrum haustorium,3,28.7,18.7,22.0,3.207,2.381,0.812,0.020,0.236,7/1/2007 12:11,,7/7/2007 11:00,,
x,,2345,JacksonHead,6/15/2007,Haustrum haustorium,4,24.5,25.6,18.3,2.036,1.619,0.400,0.008,0.127,7/1/2007 12:19,,7/7/2007 11:00,,
x,,2341,JacksonHead,6/15/2007,Haustrum haustorium,5,26.8,18.1,20.7,2.748,2.040,0.698,0.017,0.219,7/1/2007 12:27,,7/7/2007 11:00,,
x,,2346,JacksonHead,6/15/2007,Haustrum haustorium,6,40.8,27.3,32.3,9.304,6.398,2.883,0.061,0.906,7/1/2007 12:34,,7/7/2007 11:00,,
x,,2343,JacksonHead,6/15/2007,Haustrum haustorium,7,42.4,27.6,34.3,8.877,6.379,2.479,0.069,0.914,7/1/2007 12:43,,7/7/2007 11:00,,
x,,2350,JacksonHead,6/15/2007,Haustrum haustorium,8,43.2,28.5,33.2,10.725,6.945,3.746,0.068,0.893,7/1/2007 12:58,,7/7/2007 11:00
x,,2348,JacksonHead,6/15/2007,Haustrum haustorium,9,41.5,26.5,30.8,9.310,6.070,3.219,0.068,0.833,7/1/2007 13:05,,7/7/2007 11:00
x,,2347,JacksonHead,6/15/2007,Haustrum haustorium,10,41.8,26.9,31.9,9.130,6.502,2.607,0.063,0.822,7/1/2007 13:15,,7/7/2007 11:00
x,,2351,JacksonHead,6/15/2007,Haustrum haustorium,11,40.2,26.9,30.8,8.509,5.983,2.498,0.058,0.748,7/1/2007 13:23,,7/7/2007 11:00
