Predators.SpeciesName,PredSize,PreySize,IndexSpecies.SpeciesName,Site,FocusSite
Haustrum haustorium,14,1,Chamaesipho brunnea,PaiaPoint,TRUE
Haustrum haustorium,15,1,Chamaesipho brunnea,PaiaPoint,TRUE
Haustrum haustorium,12,1,Chamaesipho brunnea,PaiaPoint,TRUE
Haustrum haustorium,11,1,Chamaesipho brunnea,PaiaPoint,TRUE
Haustrum haustorium,18,1,Chamaesipho brunnea,PaiaPoint,TRUE
Haustrum haustorium,14,2,Chamaesipho brunnea,Rakautara,TRUE
Haustrum haustorium,24,2,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,23,2,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,20,2,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,13,4,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,19,2,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,19,3,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,17,3,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,16,2,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,15,2,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,22,2,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,22,2,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,23,1,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,23,1,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,20,2,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,21,1,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,24,2,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,17,3,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,18,3,Chamaesipho columna,CapeFoulwind,TRUE
Haustrum haustorium,15,1,Chamaesipho columna,JacksonHead,TRUE
Haustrum haustorium,29,3,Chamaesipho columna,JacksonHead,TRUE
Haustrum haustorium,23,2,Chamaesipho columna,JacksonHead,TRUE
Haustrum haustorium,23,2,Chamaesipho columna,OkahuPoint,TRUE
Haustrum haustorium,19,2,Chamaesipho columna,OkahuPoint,TRUE
Haustrum haustorium,20,2,Chamaesipho columna,OkahuPoint,TRUE
Haustrum haustorium,20,2,Chamaesipho columna,OkahuPoint,TRUE
Haustrum haustorium,15,2,Chamaesipho columna,OkahuPoint,TRUE
Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,13,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,16,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,10,0.5,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,9,0.5,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,7,0.5,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,16,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,0.5,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,20,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,9,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,7,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,9,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,13,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,8,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,13,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,21,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,17,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,9,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,9,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,10,0.5,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,17,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,8,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,13,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,19,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,20,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,18,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,13,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,8,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,3,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,20,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,17,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,10,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,9,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,18,3,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,18,3,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,19,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,9,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,10,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,20,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,20,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,18,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,17,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,10,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,16,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,10,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,19,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,10,0.5,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,13,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,10,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,10,0.5,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,0.5,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,13,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,16,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,13,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,3,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,18,3,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,10,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,8,0.5,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,16,3,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,16,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,9,0.5,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,9,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,13,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,0.5,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,16,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,9,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,13,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,17,3,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,10,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,15,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,9,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,10,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,2,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,0.5,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,8,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,12,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,9,0.5,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,9,0.5,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,14,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,10,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,13,1,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,11,0.5,Chamaesipho columna,PaiaPoint,TRUE
Haustrum haustorium,10,1,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,14,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,23,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,20,1,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,14,1,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,13,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,10,1,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,9,1,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,12,1,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,10,1,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,22,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,16,1,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,10,0.5,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,7,1,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,24,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,18,3,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,17,1,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,17,1,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,20,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,21,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,26,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,21,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,14,0.5,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,14,1,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,18,1,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,16,3,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,20,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,16,1,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,22,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,16,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,15,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,24,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,15,2,Chamaesipho columna,Rakautara,TRUE
Haustrum haustorium,19,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,23,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,20,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,17,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,19,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,17,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,25,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,20,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,23,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,22,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,22,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,20,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,25,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,22,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,22,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,19,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,20,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,22,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,24,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,18,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,22,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,19,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,22,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,22,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,14,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,23,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,24,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,20,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,19,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,20,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,13,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,23,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,19,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,19,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,20,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,19,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,26,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,19,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,24,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,20,4,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,20,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,20,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,19,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,19,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,18,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,17,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,19,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,17,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,23,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,19,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,20,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,22,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,22,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,22,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,18,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,22,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,22,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,22,4,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,20,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,20,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,23,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,17,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,24,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,18,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum haustorium,21,2,Chamaesipho columna,TaurangaHead,TRUE
